Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-01-02 00:00:00-05:00,80.24861873076983,80.41632773253578,79.66164077880009,80.0809097290039,22483800,0.0,0.0
2018-01-03 00:00:00-05:00,80.18339978857243,80.60267585153962,80.09954884103227,80.45359802246094,26061400,0.0,0.0
2018-01-04 00:00:00-05:00,80.67720917191262,81.6741511786384,80.65857799713916,81.16170501708984,21912000,0.0,0.0
2018-01-05 00:00:00-05:00,81.674145646307,82.37293194194581,81.4598480546055,82.16795349121094,23407100,0.0,0.0
2018-01-08 00:00:00-05:00,82.17728449719374,82.53134085145338,81.61825675329636,82.25182342529297,22113000,0.0,0.0
2018-01-09 00:00:00-05:00,82.59655303831708,82.67109195955943,81.86049718500021,82.19591522216797,19484300,0.0,0.0
2018-01-10 00:00:00-05:00,81.8604963889697,82.16796410478739,81.44122740079845,81.82322692871094,18652200,0.0,0.0
2018-01-11 00:00:00-05:00,82.1120416907627,82.1120416907627,81.28281589631015,82.06546020507812,17808900,0.0,0.0
2018-01-12 00:00:00-05:00,82.61517883943097,83.64938320200858,82.41020037356192,83.48167419433594,24271500,0.0,0.0
2018-01-16 00:00:00-05:00,83.94754114899911,84.59042693505712,82.00025972227716,82.3170394897461,36599700,0.0,0.0
2018-01-17 00:00:00-05:00,82.99719401094679,84.11524943841177,82.68972628044585,83.98480987548828,25621200,0.0,0.0
2018-01-18 00:00:00-05:00,83.66802237699024,84.4786099990281,83.53758282612387,83.9475326538086,24159700,0.0,0.0
2018-01-19 00:00:00-05:00,83.98480203854463,84.42270929110624,83.5375827526596,83.85436248779297,36875000,0.0,0.0
2018-01-22 00:00:00-05:00,83.85435410150951,85.36373503436849,83.61210619930263,85.35441589355469,23601600,0.0,0.0
2018-01-23 00:00:00-05:00,85.62461853027344,85.99730598942722,85.28920052787724,85.62461853027344,23412800,0.0,0.0
2018-01-24 00:00:00-05:00,86.23024986973759,87.05015673677981,85.326484933194,85.55009460449219,33277500,0.0,0.0
2018-01-25 00:00:00-05:00,86.1557081177023,86.87312571428376,85.6525810424639,86.0252685546875,26383200,0.0,0.0
2018-01-26 00:00:00-05:00,86.76131571689092,87.63712310791016,86.25818869221739,87.63712310791016,29172200,0.0,0.0
2018-01-29 00:00:00-05:00,88.64338467465365,88.93221411559244,87.32035078002848,87.5066909790039,31569900,0.0,0.0
2018-01-30 00:00:00-05:00,86.92900702308215,87.26442497122738,85.81094482645773,86.40724182128906,38635100,0.0,0.0
2018-01-31 00:00:00-05:00,87.34829943843128,88.88563093023224,87.12468978222729,88.52226257324219,48756300,0.0,0.0
2018-02-01 00:00:00-05:00,88.31727895609039,89.50987319770623,87.18990448992473,87.82347106933594,47227900,0.0,0.0
2018-02-02 00:00:00-05:00,87.24580817209535,87.55327588499904,85.25193827189639,85.5128173828125,47867800,0.0,0.0
2018-02-05 00:00:00-05:00,84.3761170268408,86.87311377460654,81.99092864990234,81.99092864990234,51031500,0.0,0.0
2018-02-06 00:00:00-05:00,80.95674835533336,85.23332562244927,79.42873570919117,85.09356689453125,67998600,0.0,0.0
2018-02-07 00:00:00-05:00,84.31090410857671,85.50349839400107,83.1089906810536,83.49099731445312,41107600,0.0,0.0
2018-02-08 00:00:00-05:00,83.58415099859167,83.74254084105762,78.972164636014,79.20509338378906,55628700,0.0,0.0
2018-02-09 00:00:00-05:00,80.4070012338239,82.85740893860353,78.10566422133839,82.15862274169922,63499100,0.0,0.0
2018-02-12 00:00:00-05:00,82.68041668391393,83.64940148352433,81.92572953866184,83.04378509521484,35720300,0.0,0.0
2018-02-13 00:00:00-05:00,82.85743117432195,83.8543661317739,81.80459558081073,83.69597625732422,26407700,0.0,0.0
2018-02-14 00:00:00-05:00,82.85350066907988,85.17500471056339,82.75989290224527,85.00650787353516,34960900,0.42,0.0
2018-02-15 00:00:00-05:00,85.38094367285643,86.79444448015262,84.82865286484999,86.73828125,27823900,0.0,0.0
2018-02-16 00:00:00-05:00,86.5416837030346,87.5245829457822,85.93322974894798,86.12044525146484,30596900,0.0,0.0
2018-02-20 00:00:00-05:00,85.63368175135997,87.11270138044819,85.19371745884236,86.79443359375,30911700,0.0,0.0
2018-02-21 00:00:00-05:00,87.03782555187102,87.39353789279467,85.6430435180664,85.6430435180664,26922500,0.0,0.0
2018-02-22 00:00:00-05:00,86.16726305333677,86.80380583693109,85.52135735094733,85.86771392822266,24392800,0.0,0.0
2018-02-23 00:00:00-05:00,87.6181962110833,88.05816052568103,86.45744431043961,88.04879760742188,26329200,0.0,0.0
2018-02-26 00:00:00-05:00,88.36706604634529,89.34995813677496,88.22665085005146,89.3218765258789,30199800,0.0,0.0
2018-02-27 00:00:00-05:00,89.62142224145501,89.7150299881928,88.17984008789062,88.17984008789062,25869100,0.0,0.0
2018-02-28 00:00:00-05:00,88.77894647201978,89.5933489419876,87.64627620525941,87.77732849121094,31167300,0.0,0.0
2018-03-01 00:00:00-05:00,87.9832819661966,88.52621702101551,85.97068280906784,86.9161376953125,37135600,0.0,0.0
2018-03-02 00:00:00-05:00,85.72729164331687,87.1969555331081,85.05330438194262,87.10334777832031,32830400,0.0,0.0
2018-03-05 00:00:00-05:00,86.43871739523905,88.24537493875208,86.36383547554244,87.6556396484375,23901600,0.0,0.0
2018-03-06 00:00:00-05:00,88.31089722718913,88.45131242593864,87.0003744170301,87.35608673095703,22175800,0.0,0.0
2018-03-07 00:00:00-05:00,87.20631846955276,87.93646895559114,86.5229682900112,87.86157989501953,26716100,0.0,0.0
2018-03-08 00:00:00-05:00,88.24538634736113,89.02234439189954,87.77734036513053,88.3951644897461,25887800,0.0,0.0
2018-03-09 00:00:00-05:00,89.20020064220296,90.37031555175781,88.92873312616848,90.37031555175781,36937300,0.0,0.0
2018-03-12 00:00:00-04:00,90.33286015895662,90.99748449067327,89.90225878101967,90.58560180664062,26073700,0.0,0.0
2018-03-13 00:00:00-04:00,90.80090877148409,91.02556881409737,87.9645516298692,88.37643432617188,35387800,0.0,0.0
2018-03-14 00:00:00-04:00,89.04106700858723,89.31253452547553,87.52459550998134,87.85222625732422,32132000,0.0,0.0
2018-03-15 00:00:00-04:00,87.55267924392503,88.53557865155383,86.89741773338237,88.16114044189453,27611000,0.0,0.0
2018-03-16 00:00:00-04:00,88.62918747206396,89.2844489903958,87.91775557943586,88.5542984008789,49081300,0.0,0.0
2018-03-19 00:00:00-04:00,87.74925181281273,87.89902994335858,86.22342460240218,86.95357513427734,33344100,0.0,0.0
2018-03-20 00:00:00-04:00,87.10335598923834,87.77733617233235,87.05654853652513,87.17823791503906,23075200,0.0,0.0
2018-03-21 00:00:00-04:00,86.99101692308139,88.03944237839035,86.31702964051236,86.56977844238281,24457100,0.0,0.0
2018-03-22 00:00:00-04:00,85.43710885947422,85.88643613642843,83.93000739528823,84.05169677734375,38604700,0.0,0.0
2018-03-23 00:00:00-04:00,83.78023852053106,84.67888603200157,81.51489747233568,81.60850524902344,44068900,0.0,0.0
2018-03-26 00:00:00-04:00,84.81930251671885,87.99265404331882,84.62272404023571,87.78671264648438,56396800,0.0,0.0
2018-03-27 00:00:00-04:00,88.87257581732571,89.0597913586025,82.85350403586202,83.75215148925781,56569000,0.0,0.0
2018-03-28 00:00:00-04:00,84.07977352270714,85.39966651958025,83.19048908130374,83.67725372314453,52501100,0.0,0.0
2018-03-29 00:00:00-04:00,84.4167816206303,86.39193642369834,82.75053890907124,85.43711853027344,45867500,0.0,0.0
2018-04-02 00:00:00-04:00,84.68824533900239,85.07203934959234,81.91741384473158,82.86286163330078,48515400,0.0,0.0
2018-04-03 00:00:00-04:00,83.85511726011555,84.29508161230196,82.2731196044192,83.976806640625,37213800,0.0,0.0
2018-04-04 00:00:00-04:00,82.23567220014337,86.83188686914733,82.12334574261297,86.42936706542969,35560000,0.0,0.0
2018-04-05 00:00:00-04:00,86.53233614102216,87.12207145756155,85.55879972353422,86.47616577148438,29771900,0.0,0.0
2018-04-06 00:00:00-04:00,85.64304021427246,86.55105043934941,83.76150076297921,84.46356964111328,38026000,0.0,0.0
2018-04-09 00:00:00-04:00,85.22179632586145,87.21566924194214,84.82863949313797,84.96904754638672,31533900,0.0,0.0
2018-04-10 00:00:00-04:00,86.48552324270827,87.31864439659866,85.7834543731278,86.94420623779297,26812000,0.0,0.0
2018-04-11 00:00:00-04:00,86.12981034293992,87.32800672964149,85.63368282111635,85.98939514160156,24872100,0.0,0.0
2018-04-12 00:00:00-04:00,86.52298012264586,88.142422355361,86.52298012264586,87.5994873046875,26758900,0.0,0.0
2018-04-13 00:00:00-04:00,88.03942640384926,88.1611157526385,86.53231820984746,87.13141632080078,23346100,0.0,0.0
